fips,pct_urban
39039,0.5614929425929247
39041,0.8068984122975191
39043,0.7352197096485424
39047,0.5224939717533585
39045,0.6528777470647801
48215,0.9486130704764905
48231,0.4336866792834005
39051,0.43840460911518103
39053,0.1864938255641042
48217,0.23733933711419533
48219,0.6015260518857641
48221,0.6715446836778555
48223,0.40374278319729245
48225,0.26512725434013146
48227,0.7993545070261625
48229,0
48249,0.5991478524903276
48233,0.7743566591422122
48235,0
48237,0.46782397169394074
48245,0.9159799106523488
48247,0.8260377358490566
48239,0.3818117229129663
48241,0.21814617754130497
48243,0
48265,0.5889773299748111
48251,0.621258298329071
48253,0.1485001485001485
48255,0.6160955207771182
48257,0.5118238993710692
48259,0.418407662376534
48261,0
48263,0
48277,0.5291707669752777
48267,0.5569785109615802
48269,0
